2020-11-01 01:35:54|1606808147.933|Power|System Power Off|0
2020-11-01 01:35:56|1606808147.933|Power|System Power On|1
2020-11-01 01:36:33|1606808147.933|Motor2|Motor 2 Position Change|1
2020-11-01 01:36:33|1606808147.933|Motor2|Motor 2 Position Change|2
2020-11-01 01:36:33|1606808147.933|Motor2|Motor 2 Position Change|3
2020-11-01 01:36:33|1606808147.933|Motor2|Motor 2 Position Change|4
2020-11-01 01:36:34|1606808147.933|Motor2|Motor 2 Position Change|5
2020-11-01 23:36:55|1606808147.933|Power|System Power Off|0
2020-11-01 23:36:55|1606808147.933|Motor2|Motor 2 Position Change|0
2020-11-01 23:37:07|1606808147.933|Power|System Power On|1
2020-11-01 23:37:09|1606808147.933|Motor2|Motor 2 Position Change|1
2020-11-01 23:37:09|1606808147.933|Motor2|Motor 2 Position Change|2
2020-11-01 23:37:10|1606808147.933|Motor2|Motor 2 Position Change|3
2020-11-01 23:37:10|1606808147.933|Motor2|Motor 2 Position Change|4
2020-11-01 23:37:10|1606808147.933|Motor2|Motor 2 Position Change|5
2020-11-01 23:37:14|1606808147.933|Motor2|Motor 2 Position Change|15
