2020-10-16 23:56:16|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:16|1605592576.578|Power|System Power On|1
2020-10-16 23:56:42|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:42|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:42|1605592576.578|Power|System Power On|1
2020-10-16 23:56:42|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:43|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:43|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:43|1605592576.578|Power|System Power On|1
2020-10-16 23:56:43|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:44|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:44|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:44|1605592576.578|Power|System Power On|1
2020-10-16 23:56:44|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:45|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:45|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:45|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:45|1605592576.578|Power|System Power On|1
2020-10-16 23:56:46|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:46|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:46|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:46|1605592576.578|Power|System Power On|1
2020-10-16 23:56:47|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:47|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:48|1605592576.578|Power|System Power On|1
2020-10-16 23:56:48|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:48|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:48|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:49|1605592576.578|Power|System Power On|1
2020-10-16 23:56:49|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:49|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:49|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:50|1605592576.578|Power|System Power On|1
2020-10-16 23:56:50|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:51|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:51|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:51|1605592576.578|Power|System Power On|1
2020-10-16 23:56:51|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:52|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:52|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:52|1605592576.578|Power|System Power On|1
2020-10-16 23:56:52|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:53|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:53|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:54|1605592576.578|Power|System Power On|1
2020-10-16 23:56:54|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:54|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:54|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:55|1605592576.578|Power|System Power On|1
2020-10-16 23:56:55|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:55|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:55|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:56|1605592576.578|Power|System Power On|1
2020-10-16 23:56:56|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:57|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:57|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:58|1605592576.578|Power|System Power On|1
2020-10-16 23:56:58|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:58|1605592576.578|Power|System Power Off|0
2020-10-16 23:56:58|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:59|1605592576.578|Power|System Power On|1
2020-10-16 23:56:59|1605592576.578|Motor1|Motor 1 Position Change|12
2020-10-16 23:56:59|1605592576.578|Motor1|Motor 1 Position Change|0
2020-10-16 23:56:59|1605592576.578|Power|System Power Off|0
2020-10-16 23:57:00|1605592576.578|Power|System Power On|1
