2020-10-16 22:11:53|1605586313.352|Power|System Power Off|0
2020-10-16 22:11:53|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:27|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:27|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:28|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:28|1605586313.352|Power|System Power On|1
2020-10-16 22:12:28|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:28|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:29|1605586313.352|Power|System Power On|1
2020-10-16 22:12:29|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:29|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:29|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:30|1605586313.352|Power|System Power On|1
2020-10-16 22:12:30|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:30|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:30|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:31|1605586313.352|Power|System Power On|1
2020-10-16 22:12:31|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:31|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:31|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:32|1605586313.352|Power|System Power On|1
2020-10-16 22:12:32|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:32|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:32|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:33|1605586313.352|Power|System Power On|1
2020-10-16 22:12:33|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:33|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:33|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:34|1605586313.352|Power|System Power On|1
2020-10-16 22:12:34|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:34|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:34|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:35|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:35|1605586313.352|Power|System Power On|1
2020-10-16 22:12:35|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:35|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:36|1605586313.352|Power|System Power On|1
2020-10-16 22:12:36|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:36|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:36|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:37|1605586313.352|Power|System Power On|1
2020-10-16 22:12:37|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:37|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:37|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:38|1605586313.352|Power|System Power On|1
2020-10-16 22:12:38|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:38|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:38|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:39|1605586313.352|Power|System Power On|1
2020-10-16 22:12:39|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:39|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:39|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:40|1605586313.352|Power|System Power On|1
2020-10-16 22:12:40|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:40|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:40|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:41|1605586313.352|Power|System Power On|1
2020-10-16 22:12:41|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:41|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:41|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:42|1605586313.352|Power|System Power On|1
2020-10-16 22:12:42|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:42|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:42|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:43|1605586313.352|Power|System Power On|1
2020-10-16 22:12:43|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:12:43|1605586313.352|Power|System Power Off|0
2020-10-16 22:12:43|1605586313.352|Motor2|Motor 2 Position Change|20
2020-10-16 22:12:44|1605586313.352|Power|System Power On|1
2020-10-16 22:12:44|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:17:04|1605586313.352|Power|System Power Off|0
2020-10-16 22:54:25|1605586313.352|Power|System Power On|1
2020-10-16 22:54:26|1605586313.352|Motor2|Motor 2 Position Change|1
2020-10-16 22:54:26|1605586313.352|Motor2|Motor 2 Position Change|2
2020-10-16 22:54:26|1605586313.352|Motor2|Motor 2 Position Change|3
2020-10-16 22:54:27|1605586313.352|Motor2|Motor 2 Position Change|4
2020-10-16 22:54:27|1605586313.352|Motor2|Motor 2 Position Change|5
2020-10-16 22:54:27|1605586313.352|Motor2|Motor 2 Position Change|6
2020-10-16 22:54:28|1605586313.352|Motor2|Motor 2 Position Change|5
2020-10-16 22:54:28|1605586313.352|Motor2|Motor 2 Position Change|4
2020-10-16 22:54:28|1605586313.352|Motor2|Motor 2 Position Change|3
2020-10-16 22:54:28|1605586313.352|Motor2|Motor 2 Position Change|2
2020-10-16 22:54:28|1605586313.352|Motor2|Motor 2 Position Change|1
2020-10-16 22:54:28|1605586313.352|Motor2|Motor 2 Position Change|0
2020-10-16 22:54:29|1605586313.352|Motor2|Motor 2 Position Change|-1
2020-10-16 22:54:29|1605586313.352|Motor2|Motor 2 Position Change|-2
2020-10-16 22:54:29|1605586313.352|Motor2|Motor 2 Position Change|-3
2020-10-16 22:54:29|1605586313.352|Motor2|Motor 2 Position Change|-4
2020-10-16 22:54:30|1605586313.352|Power|System Power Off|0
2020-10-16 22:54:31|1605586313.352|Power|System Power On|1
2020-10-16 22:54:32|1605586313.352|Power|System Power Off|0
2020-10-16 23:05:20|1605586313.352|Motor2|Motor 2 Position Change|0
