2020-10-16 12:34:30|1605551670.402|Power|System Power On|1
2020-10-16 12:34:40|1605551670.402|Power|System Power Off|0
2020-10-16 12:34:46|1605551670.402|Power|System Power On|1
2020-10-16 12:35:31|1605551670.402|Motor2|Motor 2 Position Change|1
2020-10-16 12:35:31|1605551670.402|Motor2|Motor 2 Position Change|2
2020-10-16 12:35:31|1605551670.402|Motor2|Motor 2 Position Change|3
2020-10-16 12:35:32|1605551670.402|Motor2|Motor 2 Position Change|4
2020-10-16 12:35:32|1605551670.402|Motor2|Motor 2 Position Change|5
2020-10-16 12:35:32|1605551670.402|Motor2|Motor 2 Position Change|6
2020-10-16 12:35:32|1605551670.402|Motor2|Motor 2 Position Change|7
2020-10-16 12:35:32|1605551670.402|Motor2|Motor 2 Position Change|8
2020-10-16 12:37:12|1605551670.402|Motor2|Motor 2 Position Change|9
2020-10-16 12:37:12|1605551670.402|Motor2|Motor 2 Position Change|10
2020-10-16 12:37:13|1605551670.402|Motor2|Motor 2 Position Change|11
2020-10-16 12:37:13|1605551670.402|Motor2|Motor 2 Position Change|12
2020-10-16 12:37:13|1605551670.402|Motor2|Motor 2 Position Change|13
2020-10-16 12:37:13|1605551670.402|Motor2|Motor 2 Position Change|14
2020-10-16 12:37:14|1605551670.402|Motor2|Motor 2 Position Change|15
