2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|24
2020-10-10 21:07:16|1605064025.893|Power|System Power On|1
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|23
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|22
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|20
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|18
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|16
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|12
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|8
2020-10-10 21:07:16|1605064025.893|Motor2|Motor 2 Position Change|4
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-1
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-5
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-7
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-9
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-14
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-17
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-19
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-21
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-22
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-23
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-24
2020-10-10 21:07:17|1605064025.893|Motor2|Motor 2 Position Change|-25
2020-10-10 21:07:22|1605064025.893|Motor2|Motor 2 Position Change|0
2020-10-10 21:07:25|1605064025.893|Motor2|Motor 2 Position Change|1
2020-10-10 21:07:25|1605064025.893|Motor2|Motor 2 Position Change|2
2020-10-10 21:07:25|1605064025.893|Motor2|Motor 2 Position Change|3
2020-10-10 21:07:26|1605064025.893|Motor2|Motor 2 Position Change|4
2020-10-10 21:07:26|1605064025.893|Motor2|Motor 2 Position Change|5
2020-10-10 21:09:29|1605064025.893|Motor2|Motor 2 Position Change|0
2020-10-10 21:09:31|1605064025.893|Motor2|Motor 2 Position Change|16
2020-10-10 21:09:54|1605064025.893|Motor1|Motor 1 Position Change|-14
2020-10-10 21:09:55|1605064025.893|Motor1|Motor 1 Position Change|-28
2020-10-10 21:09:55|1605064025.893|Motor1|Motor 1 Position Change|2
2020-10-10 21:09:56|1605064025.893|Motor1|Motor 1 Position Change|28
2020-10-10 21:10:03|1605064025.893|Motor1|Motor 1 Position Change|27
2020-10-10 21:10:03|1605064025.893|Motor1|Motor 1 Position Change|26
2020-10-10 21:10:03|1605064025.893|Motor1|Motor 1 Position Change|25
2020-10-10 21:10:03|1605064025.893|Motor1|Motor 1 Position Change|24
2020-10-10 21:10:04|1605064025.893|Motor1|Motor 1 Position Change|23
2020-10-10 21:10:04|1605064025.893|Motor1|Motor 1 Position Change|22
2020-10-10 21:10:04|1605064025.893|Motor1|Motor 1 Position Change|21
2020-10-10 21:10:04|1605064025.893|Motor1|Motor 1 Position Change|20
2020-10-10 21:10:04|1605064025.893|Motor1|Motor 1 Position Change|19
2020-10-10 21:10:04|1605064025.893|Motor1|Motor 1 Position Change|18
2020-10-10 21:10:05|1605064025.893|Motor1|Motor 1 Position Change|17
2020-10-10 21:10:05|1605064025.893|Motor1|Motor 1 Position Change|16
2020-10-10 21:10:05|1605064025.893|Motor1|Motor 1 Position Change|15
2020-10-10 21:14:32|1605064025.893|Motor2|Motor 2 Position Change|0
2020-10-10 21:14:32|1605064025.893|Motor1|Motor 1 Position Change|0
2020-10-10 21:15:03|1605064025.893|Power|System Power Off|0
2020-10-10 21:15:08|1605064025.893|Power|System Power On|1
